Response ID,Date,Score,Taxonomy Type,Response Text,Translated Text,Page URL,vader_negative,vader_neutral,vader_positive,vader_compound,sentiment_label
155953974,"Feb 18, 2025",3,Usability,"lame nav, convoluted. slow. etc",,Dashboard Page,0.412,0.588,0.0,-0.4215,negative
155921348,"Feb 18, 2025",9,Usability,Practicity of dashboard,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155955063,"Feb 18, 2025",0,Usability,Not user friendly,,Dashboard Page,,,,,unscored
155932913,"Feb 18, 2025",5,Functionality,..,,Dashboard Page,,,,,unscored
155921335,"Feb 18, 2025",8,Usability,UI keeps changing - would like it if you could keep things more consistent over time.,,Dashboard Page,0.0,0.857,0.143,0.3612,positive
155962039,"Feb 18, 2025",0,Usability,It look like it is made in The 1980`s:-) Not made for IPadâ€¦â€¦.,,Dashboard Page,0.0,0.828,0.172,0.3612,positive
155937963,"Feb 18, 2025",7,Usability,"UX trop alambiquÃ©e, et rapports pas assez visuels (trop de (i) et de /!/ partout on ne peut pas faire un truc esthÃ©tique","The UX is too convoluted, and the reports are not visually appealing enough (too many (i) and /!/ everywhere, you can't make something aesthetic",Dashboard Page,0.0,1.0,0.0,0.0,neutral
155919134,"Feb 18, 2025",8,Usability,very easy to manage as an admin,,Dashboard Page,0.0,0.653,0.347,0.4927,positive
155941275,"Feb 18, 2025",8,Usability,"The search part of it is kind of wonky, you can put in the exact spelling of a name and it comes up 3rd in a list",,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155940335,"Feb 18, 2025",10,General,LES STATISTIQUES,,Dashboard Page,,,,,unscored
155920980,"Feb 18, 2025",10,General,Muy bien todo,Very good everything,Dashboard Page,0.0,0.385,0.615,0.4927,positive
155957439,"Feb 18, 2025",3,General,It's not a great CRM.,,Dashboard Page,0.452,0.548,0.0,-0.5096,negative
155929013,"Feb 18, 2025",8,General,Deals board,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155960933,"Feb 18, 2025",9,Usability,Ease of use,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
155951846,"Feb 18, 2025",10,Usability,it makes our job easy and profesional i love it,,Dashboard Page,0.0,0.53,0.47,0.7964,positive
155961321,"Feb 18, 2025",10,Expectation Gap,There's not an 11.,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155922969,"Feb 18, 2025",10,Functionality,Way to customize,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155961794,"Feb 18, 2025",9,Usability,"Ease of use, great UI design",,Dashboard Page,0.0,0.377,0.623,0.765,positive
155910030,"Feb 18, 2025",4,General,Value for money,,Dashboard Page,,,,,unscored
155893169,"Feb 17, 2025",4,Usability,steep learning curve,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155873757,"Feb 17, 2025",8,Usability,everything is in the same place,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155844693,"Feb 17, 2025",10,Usability,Good support and relatively easy to navigate,,Dashboard Page,0.0,0.32,0.68,0.8176,positive
155884991,"Feb 17, 2025",0,Usability,nÃ£o Ã© intuitivo,It is not intuitive,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155870954,"Feb 17, 2025",10,Usability,helps you organize your day,,Dashboard Page,,,,,unscored
155887890,"Feb 17, 2025",10,Usability,praticidade,Practicality,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155848640,"Feb 17, 2025",10,Usability,Easy to use and has so many functions that can help become more efficient.,,Dashboard Page,0.0,0.559,0.441,0.8268,positive
155847033,"Feb 17, 2025",10,General,So useful,,Dashboard Page,0.0,0.238,0.762,0.4927,positive
155886362,"Feb 17, 2025",5,Usability,"Software very robust, however, it needs to be streamlined.  Very time consuming for sales associates probably due to learning curve and so many features.",,Dashboard Page,0.0,0.895,0.105,0.4005,positive
155870252,"Feb 17, 2025",8,Usability,"Czasami siÄ™ tutaj potrafie pogubiÄ‡, wyklikiwanie raportÃ³w nie jest super proste.","Sometimes I get lost here, it's not very easy to find reports.",Dashboard Page,0.33,0.67,0.0,-0.6024,negative
155843504,"Feb 17, 2025",0,General,not helpfull,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155856530,"Feb 17, 2025",8,Functionality,Please make the activities data fetch-able through API call.,,Dashboard Page,0.0,0.777,0.223,0.3182,positive
155856289,"Feb 17, 2025",10,Usability,Very easy to use.,,Dashboard Page,0.0,0.484,0.516,0.4927,positive
155869271,"Feb 17, 2025",10,Usability,Agilidad y facilidad en el uso de la herramienta,Agility and ease of use of the tool,Dashboard Page,0.0,0.737,0.263,0.3612,positive
155876607,"Feb 17, 2025",10,General,very useful,,Dashboard Page,0.0,0.238,0.762,0.4927,positive
155878105,"Feb 17, 2025",10,Usability,es exclenete en levar seguimiento,It's excellent for tracking and following up,Dashboard Page,0.0,0.619,0.381,0.5719,positive
155865970,"Feb 17, 2025",6,General,"While Hubspot is always innovating its tools, the tools have become more segmented by hub or license, more expensive, and the support has become more automated as the company has grown. While it is a valuable system, the cost and loss of personal touch with support is a big factor.",,Dashboard Page,0.04,0.81,0.15,0.7351,positive
155845875,"Feb 17, 2025",9,Usability,ease of use,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
155838957,"Feb 17, 2025",10,Usability,Love it,,Dashboard Page,,,,,unscored
155834933,"Feb 17, 2025",2,Usability,Harder than it should be!!,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155887117,"Feb 17, 2025",8,Usability,Some things need a little work...especially on the mobile app side,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155850412,"Feb 17, 2025",10,Functionality,"While we use Hubspot as a CRM, it has helped us retain clients and manage their portfolios (in a way). I'd love to see Hubspot help us with calculating the health score of each client to help us manage risks better.",,Dashboard Page,0.042,0.711,0.247,0.886,positive
155865667,"Feb 17, 2025",3,General,lack of adequate training,,Dashboard Page,0.371,0.323,0.306,-0.1027,negative
155877558,"Feb 17, 2025",1,Performance,muito lento e trava constantemente ao preencher manuais,Very slow and freezes constantly when filling manuals,Dashboard Page,0.163,0.837,0.0,-0.0935,negative
155885647,"Feb 17, 2025",8,Usability,Generating reports is not very user-friendly,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155851161,"Feb 17, 2025",10,General,-,,Dashboard Page,,,,,unscored
155876523,"Feb 17, 2025",0,Reliability,"bastante lento, siempre hay un problema con los links de pago, no se crea muchas veces el cliente","It's quite slow, there's always a problem with the payment links, the customer doesn't create them often.",Dashboard Page,0.231,0.769,0.0,-0.5445,negative
155862984,"Feb 17, 2025",7,General,El soporte al usuario en hubspot es deficiente,User support in HubSpot is poor,Dashboard Page,0.316,0.408,0.276,-0.1027,negative
155845458,"Feb 17, 2025",0,General,Very Basic and not suuitable for business development.,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155867677,"Feb 17, 2025",10,General,ORDEN Y ESTRUCTURA A TU TRABAJO,Order and structure of your work,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155869219,"Feb 17, 2025",10,General,Awesomeness,,Dashboard Page,,,,,unscored
155876587,"Feb 17, 2025",0,Functionality,"Too complicated, too expensive, missing core features that are way standard in 2025.",,Dashboard Page,0.155,0.845,0.0,-0.296,negative
155848677,"Feb 17, 2025",9,Usability,usability and customer service,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155863967,"Feb 17, 2025",10,Usability,"this is the only CRM i worked with so no comparisons but i think ur product is mostly very flexible and easily understood, so i can use and learn on my own. im a fan :)",,Dashboard Page,0.042,0.671,0.287,0.9062,positive
155862112,"Feb 17, 2025",8,Usability,"Coming from Salesforce, I do not find the paths between functions intuitive.  Other than email tracking, I haven't found a compelling competitive advantage but I'm still learning the system.",,Other,0.044,0.861,0.094,0.1323,positive
155872915,"Feb 17, 2025",7,Reliability,"The search hubspot function is not great. Regularly, it won't recognize a phone number, email or first and last name even if typed in correctly",,Dashboard Page,0.119,0.834,0.047,-0.4577,negative
155863289,"Feb 17, 2025",4,Expectation Gap,Too expensive for a small company,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155825294,"Feb 16, 2025",2,Reliability,I'm sick to death of having to log in a dozen times a day!,,Dashboard Page,0.384,0.616,0.0,-0.8172,negative
155823487,"Feb 16, 2025",6,Reliability,,,Dashboard Page,,,,,unscored
155820876,"Feb 16, 2025",6,Performance,La plataforma es mu lenta para trabajar,The platform is very slow to work with,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155784941,"Feb 16, 2025",6,General,En Servicio falta mucho por hacer,There is a lot left to do in the service,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155814815,"Feb 16, 2025",8,General,que es muy buena la app,The app is very good,Dashboard Page,0.0,0.556,0.444,0.4927,positive
155817913,"Feb 16, 2025",8,Usability,comprehensive and great HELP feature,,Dashboard Page,0.0,0.173,0.827,0.8602,positive
155809535,"Feb 16, 2025",0,Performance,"HÃ¤ngt, LÃ¤d ultra lange, spinnt zu oft","It took extremely long to load, spins too often",Dashboard Page,0.0,1.0,0.0,0.0,neutral
155813007,"Feb 16, 2025",8,General,Great resource,,Dashboard Page,0.0,0.196,0.804,0.6249,positive
155800991,"Feb 16, 2025",10,Usability,Intuitive and great support team,,Dashboard Page,0.0,0.306,0.694,0.7783,positive
155738583,"Feb 15, 2025",8,Functionality,crear contenido que ayude a el usuario a maniobrar en la plataforma,,Dashboard Page,,,,,unscored
155761983,"Feb 15, 2025",1,Functionality,Hubspot does  not detect when an account is been duplicated....that should change.,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155772843,"Feb 15, 2025",4,General,its ok,,Dashboard Page,0.0,0.312,0.688,0.296,positive
155765147,"Feb 15, 2025",10,General,Cuenta con todas as herramientas que permiten administrar nuestros procesos.,It has all the tools needed to manage our processes.,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155736689,"Feb 15, 2025",10,Usability,"Easy to navigate, task feature and dashboards helpful",,Dashboard Page,0.0,0.513,0.487,0.6908,positive
155725032,"Feb 14, 2025",10,Usability,simplicity yet robust,,Dashboard Page,0.0,0.455,0.545,0.34,positive
155718580,"Feb 14, 2025",7,Performance,"After four or five lead pages, it's starts lagging",,Dashboard Page,0.208,0.792,0.0,-0.2732,negative
155681764,"Feb 14, 2025",0,General,very poor service to answer questions,,Dashboard Page,0.404,0.596,0.0,-0.5256,negative
155724397,"Feb 14, 2025",6,Usability,reports and dashboards not user friendly for individual salespeople,,Dashboard Page,0.247,0.753,0.0,-0.3875,negative
155702969,"Feb 14, 2025",3,Functionality,"Nicht ganz SchlÃ¼ssig das System mit abfrgen von Daten. Die Telefon Eingangs erkennung ist auf 10.000 Kontakte beschrÃ¤nkt heist wenn ich mehr Kontakte habe und ich werde angerufen steht kein Kontakt da heist ich habe keine ahnung wer mich anruft und kann das ganze auch nicht Tracken. 

Wir haben 30.000 Kontakte heist die Chance den Anrufe zu tracken Liegt bei 1/3 was echt nerfig ist da so eichfach kein Ordentliches Arbeiten mÃ¶glich ist.","Not quite clear how to query the system for data. The incoming call recognition is limited to 10,000 contacts. If I have more contacts and get a call, there's no contact listed, meaning I don't know who is calling me and can't track it at all. We have 30,000 contacts, so the chance to track calls is only 1/3, which is really frustrating. It makes proper work impossible.",Dashboard Page,0.129,0.84,0.03,-0.7518,negative
155714259,"Feb 14, 2025",9,Usability,Ease of use and organization.,,Dashboard Page,0.0,0.615,0.385,0.3612,positive
155701687,"Feb 14, 2025",0,General,Terrible CRM,,Dashboard Page,,,,,unscored
155688633,"Feb 14, 2025",2,Functionality,"terrible reporting, very basic capabilities. Have to use Looker for any real analysis.",,Dashboard Page,0.205,0.795,0.0,-0.4767,negative
155674101,"Feb 14, 2025",9,General,have found hubspot to fulfil most of our business needs.,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155680321,"Feb 14, 2025",9,General,EfficacitÃ©,Efficiency,Dashboard Page,0.0,0.0,1.0,0.3612,positive
155687564,"Feb 14, 2025",5,Performance,Too slow for dashboards,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155672055,"Feb 14, 2025",0,General,The reasoning for the score is important to me,,Dashboard Page,0.0,0.816,0.184,0.2023,positive
155688950,"Feb 14, 2025",10,General,es de gran ayuda,It is very helpful,Dashboard Page,0.0,0.492,0.508,0.4754,positive
155704107,"Feb 14, 2025",8,Functionality,"it's very powerful and easy to navigate, but there are some basic tablestakes elements that have not been prioritized for years that inhibit sales and marketing in a big way.",,Dashboard Page,0.098,0.782,0.12,-0.07,negative
155708910,"Feb 14, 2025",10,General,son unos pro!,They're some pros!,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155703269,"Feb 14, 2025",10,Usability,es muy facil de usar e intuitiva,It is very easy to use and intuitive,Dashboard Page,0.0,0.687,0.313,0.4927,positive
155690241,"Feb 14, 2025",1,Usability,"zu umstÃ¤ndlich, viele Klicks erforderlich, nicht effizient genug","Too complicated, many clicks required, not efficient enough",Dashboard Page,0.25,0.75,0.0,-0.3252,negative
155711389,"Feb 14, 2025",10,Usability,La accesibilidad,Accessibility,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155717898,"Feb 14, 2025",9,General,Seamless,,Dashboard Page,,,,,unscored
155720915,"Feb 14, 2025",0,Usability,Muito confuso,Very confusing,Dashboard Page,0.687,0.313,0.0,-0.2944,negative
155711418,"Feb 14, 2025",5,Usability,emails get messy!,,Dashboard Page,,,,,unscored
155671630,"Feb 14, 2025",10,Usability,The tracking of communications and task reminders,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155693919,"Feb 14, 2025",5,Expectation Gap,all the new stuff is paywalled,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155710964,"Feb 14, 2025",5,Usability,"Completas datos y despues salta que tenes que hacer click en otro lado para completar mas datos, deberia tener un solo paso y no tantos repartidos","After completing the data, it jumps to another place to complete more data, it should have a single step and not so many spread out",Dashboard Page,0.0,1.0,0.0,0.0,neutral
155682905,"Feb 14, 2025",2,General,don't feel valued as a customer. has a take it or leave it attitude.,,Dashboard Page,0.231,0.769,0.0,-0.383,negative
155706252,"Feb 14, 2025",6,Usability,I'm not sure why every report is clickable and hyperlinked to the underlying record.,,Dashboard Page,0.131,0.869,0.0,-0.2411,negative
155719883,"Feb 14, 2025",0,General,horrÃ­vel,horrible,Dashboard Page,1.0,0.0,0.0,-0.5423,negative
155701640,"Feb 14, 2025",0,General,help section,,Dashboard Page,0.0,0.27,0.73,0.4019,positive
155708845,"Feb 14, 2025",9,Functionality,"The number one most important reason is it's an end to end platform with Sales, Support and Marketing integrated.",,Dashboard Page,0.0,0.724,0.276,0.624,positive
155715432,"Feb 14, 2025",9,Usability,facilitÃ  d'uso e completezza,Ease of use and completeness,Dashboard Page,0.0,0.615,0.385,0.3612,positive
155700198,"Feb 14, 2025",10,Reliability,It does everything I need and surprisingly it all works.,,Dashboard Page,0.0,0.804,0.196,0.296,positive
155648607,"Feb 13, 2025",10,Usability,,,Dashboard Page,,,,,unscored
155622718,"Feb 13, 2025",10,General,Who I am becoming using this software,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155625680,"Feb 13, 2025",10,Usability,"Integrations, ease of use, overall experience with the product, innovation.",,Dashboard Page,0.0,0.611,0.389,0.6249,positive
155623552,"Feb 13, 2025",10,Usability,Ease of use,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
155655910,"Feb 13, 2025",7,Expectation Gap,CRM capabilities still behind SF,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155649178,"Feb 13, 2025",10,Usability,I like it's flexibility and low code approach.,,Dashboard Page,0.175,0.417,0.408,0.4215,positive
155606022,"Feb 13, 2025",10,Usability,"Easy to use, LOVE IT!",,Dashboard Page,0.0,0.27,0.73,0.8452,positive
